"No.","Time","Source","Destination","Protocol","Length","Info"
"11601","32.224442","10.87.1.105","23.45.149.213","TCP","1514","62195  >  443 [ACK] Seq=4889 Ack=4430 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"11602","32.224442","10.87.1.105","23.45.149.213","TCP","1514","62195  >  443 [ACK] Seq=6349 Ack=4430 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"11603","32.224442","10.87.1.105","23.45.149.213","TLSv1.2","1335","Application Data"
"11604","32.224737","10.87.1.105","8.8.8.8","QUIC","269","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11605","32.224871","10.87.1.105","8.8.8.8","QUIC","264","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11606","32.225727","10.87.1.105","142.251.42.2","QUIC","1288","Protected Payload (KP0), DCID=e8ffab4ef425860e"
"11607","32.225811","10.87.1.105","142.251.42.2","QUIC","1001","Protected Payload (KP0), DCID=e8ffab4ef425860e"
"11608","32.226693","10.87.1.105","103.43.90.117","TCP","66","62211  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11609","32.227998","10.87.1.105","8.8.8.8","QUIC","262","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11610","32.228770","10.87.1.105","8.8.8.8","QUIC","263","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11611","32.230053","10.87.1.105","8.8.8.8","QUIC","263","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11612","32.230123","8.8.8.8","10.87.1.105","QUIC","559","Protected Payload (KP0)"
"11613","32.230123","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11614","32.230222","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11615","32.230222","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11616","32.230222","8.8.8.8","10.87.1.105","QUIC","580","Protected Payload (KP0)"
"11617","32.230222","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11618","32.230222","142.250.192.36","10.87.1.105","QUIC","73","Protected Payload (KP0)"
"11619","32.230222","35.213.64.108","10.87.1.105","TCP","66","443  >  62203 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"11620","32.230357","10.87.1.105","35.213.64.108","TCP","54","62203  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"11621","32.230419","23.45.149.213","10.87.1.105","TCP","60","443  >  62195 [ACK] Seq=4430 Ack=7809 Win=95488 Len=0"
"11622","32.230419","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11623","32.230419","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11624","32.230419","67.199.150.82","10.87.1.105","TCP","66","443  >  62206 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=4 SACK_PERM"
"11625","32.230440","10.87.1.105","8.8.8.8","QUIC","263","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11626","32.230481","10.87.1.105","67.199.150.82","TCP","54","62206  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"11627","32.230845","10.87.1.105","8.8.8.8","QUIC","256","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11628","32.230972","10.87.1.105","8.8.8.8","QUIC","256","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11629","32.231561","15.206.33.182","10.87.1.105","TLSv1.2","1025","Application Data"
"11630","32.231712","10.87.1.105","67.199.150.82","TLSv1.2","571","Client Hello"
"11631","32.232091","10.87.1.105","35.213.64.108","TLSv1.3","571","Client Hello"
"11632","32.232721","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11633","32.232966","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11634","32.236015","8.8.8.8","10.87.1.105","QUIC","588","Protected Payload (KP0)"
"11635","32.236015","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11636","32.236846","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11637","32.239143","10.87.1.105","142.250.183.130","QUIC","1292","Initial, DCID=d10aaae89c9d5942, PKN: 1, PADDING, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING"
"11638","32.241735","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"11639","32.246079","10.87.1.105","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11640","32.248237","142.251.42.2","10.87.1.105","TCP","66","443  >  62208 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"11641","32.248237","8.8.8.8","10.87.1.105","QUIC","579","Protected Payload (KP0)"
"11642","32.248409","10.87.1.105","142.251.42.2","TCP","54","62208  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"11643","32.248656","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11644","32.248656","8.8.8.8","10.87.1.105","QUIC","559","Protected Payload (KP0)"
"11645","32.248656","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11646","32.248656","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11647","32.248656","8.8.8.8","10.87.1.105","QUIC","67","Protected Payload (KP0)"
"11648","32.248656","8.8.8.8","10.87.1.105","QUIC","68","Protected Payload (KP0)"
"11649","32.248656","52.77.143.168","10.87.1.105","TCP","66","443  >  62207 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
"11650","32.248656","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11651","32.248656","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11652","32.248758","10.87.1.105","52.77.143.168","TCP","54","62207  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"11653","32.248942","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11654","32.249097","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11655","32.249918","10.87.1.105","142.251.42.2","TLSv1.3","571","Client Hello"
"11656","32.250430","10.87.1.105","52.77.143.168","TLSv1.2","571","Client Hello"
"11657","32.252167","10.87.1.105","52.210.11.149","TCP","66","62212  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11658","32.259108","10.87.1.105","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11659","32.263287","8.8.8.8","10.87.1.105","QUIC","559","Protected Payload (KP0)"
"11660","32.263287","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11661","32.263438","8.8.8.8","10.87.1.105","QUIC","580","Protected Payload (KP0)"
"11662","32.263438","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11663","32.263438","8.8.8.8","10.87.1.105","QUIC","580","Protected Payload (KP0)"
"11664","32.263438","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11665","32.263438","103.43.90.117","10.87.1.105","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"11666","32.263438","8.8.8.8","10.87.1.105","QUIC","559","Protected Payload (KP0)"
"11667","32.263438","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11668","32.263438","103.43.90.117","10.87.1.105","TLSv1.2","1097","Application Data"
"11669","32.263438","103.43.90.117","10.87.1.105","TCP","1371","[TCP Retransmission] 443  >  62204 [PSH, ACK] Seq=2738 Ack=8368 Win=65535 Len=1317"
"11670","32.263488","10.87.1.105","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11671","32.263559","10.87.1.105","103.43.90.117","TCP","54","62204  >  443 [ACK] Seq=8368 Ack=4055 Win=62923 Len=0"
"11672","32.263602","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11673","32.263602","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11674","32.263602","142.251.42.2","10.87.1.105","QUIC","1014","Protected Payload (KP0)"
"11675","32.263602","142.251.42.2","10.87.1.105","QUIC","163","Protected Payload (KP0)"
"11676","32.263602","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11677","32.263602","8.8.8.8","10.87.1.105","QUIC","67","Protected Payload (KP0)"
"11678","32.263602","8.8.8.8","10.87.1.105","QUIC","68","Protected Payload (KP0)"
"11679","32.263602","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11680","32.263602","142.251.42.2","10.87.1.105","QUIC","65","Protected Payload (KP0)"
"11681","32.263602","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11682","32.263602","103.43.90.117","10.87.1.105","TCP","60","443  >  62209 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"11683","32.263602","8.8.8.8","10.87.1.105","QUIC","582","Protected Payload (KP0)"
"11684","32.263602","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11685","32.263602","142.251.42.2","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"11686","32.263721","10.87.1.105","8.8.8.8","QUIC","79","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11687","32.263744","10.87.1.105","103.43.90.117","TCP","54","62209  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"11688","32.265044","10.87.1.105","142.250.76.194","QUIC","1292","Initial, DCID=54fec3069da4e952, PKN: 1, PING, PADDING, PING, PADDING, CRYPTO, PADDING"
"11689","32.265409","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11690","32.265550","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11691","32.265634","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11692","32.265717","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11693","32.265980","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11694","32.266594","10.87.1.105","142.251.42.2","QUIC","74","Protected Payload (KP0), DCID=e8ffab4ef425860e"
"11695","32.267068","10.87.1.105","103.43.90.117","TLSv1.2","572","Client Hello"
"11696","32.268227","10.87.1.105","51.89.9.252","TCP","66","62213  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11697","32.268783","10.87.1.105","54.95.37.191","TCP","66","62214  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11698","32.269208","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"11699","32.269300","10.87.1.105","142.250.192.36","QUIC","79","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"11700","32.275578","10.87.1.105","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11701","32.278373","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11702","32.278373","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11703","32.278532","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11704","32.278532","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11705","32.278532","8.8.8.8","10.87.1.105","QUIC","582","Protected Payload (KP0)"
"11706","32.278532","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11707","32.278532","8.8.8.8","10.87.1.105","QUIC","559","Protected Payload (KP0)"
"11708","32.278532","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11709","32.278532","8.8.8.8","10.87.1.105","QUIC","559","Protected Payload (KP0)"
"11710","32.278532","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11711","32.278532","8.8.8.8","10.87.1.105","QUIC","582","Protected Payload (KP0)"
"11712","32.278532","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11713","32.278532","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11714","32.278638","8.8.8.8","10.87.1.105","QUIC","74","Protected Payload (KP0)"
"11715","32.278638","8.8.8.8","10.87.1.105","QUIC","559","Protected Payload (KP0)"
"11716","32.278638","8.8.8.8","10.87.1.105","QUIC","70","Protected Payload (KP0)"
"11717","32.278638","8.8.8.8","10.87.1.105","QUIC","67","Protected Payload (KP0)"
"11718","32.278724","8.8.8.8","10.87.1.105","QUIC","558","Protected Payload (KP0)"
"11719","32.278724","8.8.8.8","10.87.1.105","QUIC","67","Protected Payload (KP0)"
"11720","32.278724","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11721","32.278724","142.250.183.130","10.87.1.105","QUIC","1292","Initial, SCID=d10aaae89c9d5942, PKN: 1, ACK, CRYPTO, PADDING"
"11722","32.278761","103.43.90.117","10.87.1.105","TCP","60","443  >  62211 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"11723","32.278881","10.87.1.105","103.43.90.117","TCP","54","62211  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"11724","32.278913","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11725","32.278931","10.87.1.105","15.206.33.182","TCP","54","62202  >  443 [ACK] Seq=2588 Ack=5466 Win=64512 Len=0"
"11726","32.279003","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11727","32.279091","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11728","32.279192","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11729","32.279652","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11730","32.279819","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11731","32.281557","8.8.8.8","10.87.1.105","QUIC","68","Protected Payload (KP0)"
"11732","32.282132","35.213.12.39","10.87.1.105","TCP","60","443  >  62199 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"11733","32.282132","35.213.12.39","10.87.1.105","TLSv1.2","1514","Server Hello"
"11734","32.282132","35.213.12.39","10.87.1.105","TCP","1514","443  >  62199 [PSH, ACK] Seq=1461 Ack=518 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"11735","32.282132","35.213.12.39","10.87.1.105","TCP","1230","443  >  62199 [PSH, ACK] Seq=2921 Ack=518 Win=64128 Len=1176 [TCP segment of a reassembled PDU]"
"11736","32.282329","10.87.1.105","35.213.12.39","TCP","54","62199  >  443 [ACK] Seq=518 Ack=4097 Win=65536 Len=0"
"11737","32.282458","10.87.1.105","103.43.90.117","TLSv1.2","572","Client Hello"
"11738","32.282494","8.8.8.8","10.87.1.105","QUIC","559","Protected Payload (KP0)"
"11739","32.282494","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11740","32.282540","23.45.149.213","10.87.1.105","TLSv1.2","195","Application Data"
"11741","32.282540","23.45.149.213","10.87.1.105","TLSv1.2","92","Application Data"
"11742","32.282580","10.87.1.105","23.45.149.213","TCP","54","62195  >  443 [ACK] Seq=9090 Ack=4609 Win=65280 Len=0"
"11743","32.283843","10.87.1.105","142.250.182.228","QUIC","1292","Initial, DCID=3cfe75c388d8a207, PKN: 1, PING, PING, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"11744","32.285242","10.87.1.105","216.52.2.91","TCP","66","62215  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11745","32.285865","10.87.1.105","54.209.78.90","TCP","66","62216  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11746","32.286152","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11747","32.286409","10.87.1.105","142.250.183.130","QUIC","1292","Initial, DCID=d10aaae89c9d5942, PKN: 2, ACK, PADDING"
"11748","32.287383","10.87.1.105","108.159.15.52","TCP","66","62217  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11749","32.289147","10.87.1.105","142.250.192.36","QUIC","429","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"11750","32.292706","10.87.1.105","142.251.42.2","QUIC","74","Protected Payload (KP0), DCID=e8ffab4ef425860e"
"11751","32.294277","35.213.12.39","10.87.1.105","TLSv1.2","948","Certificate, Server Key Exchange, Server Hello Done"
"11752","32.294277","67.199.150.82","10.87.1.105","TCP","60","443  >  62206 [ACK] Seq=1 Ack=518 Win=98304 Len=0"
"11753","32.294277","67.199.150.82","10.87.1.105","TLSv1.2","1514","Server Hello"
"11754","32.294277","67.199.150.82","10.87.1.105","TCP","1514","443  >  62206 [PSH, ACK] Seq=1461 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"11755","32.294277","67.199.150.82","10.87.1.105","TLSv1.2","1502","Certificate, Server Key Exchange, Server Hello Done"
"11756","32.294277","142.251.42.2","10.87.1.105","TCP","60","443  >  62208 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"11757","32.294478","10.87.1.105","35.213.12.39","TCP","54","62199  >  443 [ACK] Seq=518 Ack=4991 Win=64768 Len=0"
"11758","32.294542","10.87.1.105","67.199.150.82","TCP","54","62206  >  443 [ACK] Seq=518 Ack=4369 Win=65536 Len=0"
"11759","32.294638","8.8.8.8","10.87.1.105","QUIC","590","Protected Payload (KP0)"
"11760","32.294638","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"11761","32.294638","184.24.153.236","10.87.1.105","TCP","60","443  >  62201 [ACK] Seq=4653 Ack=1180 Win=98304 Len=0"
"11762","32.295341","10.87.1.105","67.199.150.82","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11763","32.296078","10.87.1.105","35.213.12.39","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11764","32.296360","10.87.1.105","8.8.8.8","QUIC","74","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11765","32.296589","10.87.1.105","67.199.150.82","TLSv1.2","159","Application Data"
"11766","32.297298","10.87.1.105","35.213.12.39","TLSv1.2","750","Application Data"
"11767","32.297538","10.87.1.105","67.199.150.82","TCP","1514","62206  >  443 [ACK] Seq=749 Ack=4369 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"11768","32.297538","10.87.1.105","67.199.150.82","TCP","1514","62206  >  443 [ACK] Seq=2209 Ack=4369 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"11769","32.297538","10.87.1.105","67.199.150.82","TLSv1.2","1277","Application Data"
"11770","32.305189","10.87.1.105","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"11771","32.307413","67.199.150.82","10.87.1.105","TCP","60","443  >  62206 [ACK] Seq=4369 Ack=749 Win=98076 Len=0"
"11772","32.307413","67.199.150.82","10.87.1.105","TCP","60","443  >  62206 [ACK] Seq=4369 Ack=3669 Win=95156 Len=0"
"11773","32.307413","142.250.76.194","10.87.1.105","QUIC","1292","Initial, SCID=d4fec3069da4e952, PKN: 1, ACK, CRYPTO, PADDING"
"11774","32.307413","52.77.143.168","10.87.1.105","TCP","60","443  >  62207 [ACK] Seq=1 Ack=518 Win=98304 Len=0"
"11775","32.307413","52.77.143.168","10.87.1.105","TLSv1.2","167","Server Hello"
"11776","32.307413","52.77.143.168","10.87.1.105","TCP","1514","443  >  62207 [PSH, ACK] Seq=114 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"11777","32.307413","52.77.143.168","10.87.1.105","TCP","1514","443  >  62207 [PSH, ACK] Seq=1574 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"11778","32.307413","52.77.143.168","10.87.1.105","TCP","1514","443  >  62207 [PSH, ACK] Seq=3034 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"11779","32.307413","52.77.143.168","10.87.1.105","TLSv1.2","651","Certificate"
"11780","32.307413","52.77.143.168","10.87.1.105","TLSv1.2","392","Server Key Exchange"
"11781","32.307413","52.77.143.168","10.87.1.105","TLSv1.2","63","Server Hello Done"
"11782","32.307413","216.130.169.24","10.87.1.105","TCP","66","443  >  62210 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=256"
"11783","32.307413","142.250.192.36","10.87.1.105","QUIC","73","Protected Payload (KP0)"
"11784","32.307413","8.8.8.8","10.87.1.105","QUIC","68","Protected Payload (KP0)"
"11785","32.307711","10.87.1.105","52.77.143.168","TCP","54","62207  >  443 [ACK] Seq=518 Ack=5438 Win=65536 Len=0"
"11786","32.307781","10.87.1.105","216.130.169.24","TCP","54","62210  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"11787","32.308701","10.87.1.105","52.77.143.168","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11788","32.309268","10.87.1.105","216.130.169.24","TLSv1.2","571","Client Hello"
"11789","32.309609","10.87.1.105","142.250.76.194","QUIC","1292","Initial, DCID=d4fec3069da4e952, PKN: 2, ACK, PADDING"
"11790","32.309672","10.87.1.105","52.77.143.168","TLSv1.2","159","Application Data"
"11791","32.309827","10.87.1.105","52.77.143.168","TLSv1.2","697","Application Data"
"11792","32.310035","108.159.15.52","10.87.1.105","TCP","66","443  >  62217 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512"
"11793","32.310144","10.87.1.105","108.159.15.52","TCP","54","62217  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"11794","32.310440","10.87.1.105","108.159.15.52","TLSv1.3","571","Client Hello"
"11795","32.314024","52.77.143.168","10.87.1.105","TCP","60","443  >  62207 [ACK] Seq=5438 Ack=749 Win=98304 Len=0"
"11796","32.318212","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"11797","32.320006","103.43.90.117","10.87.1.105","TCP","60","443  >  62209 [ACK] Seq=1 Ack=519 Win=65535 Len=0"
"11798","32.320006","103.43.90.117","10.87.1.105","TLSv1.2","210","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"11799","32.320469","10.87.1.105","103.43.90.117","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"11800","32.321250","142.250.182.228","10.87.1.105","QUIC","1292","Initial, SCID=fcfe75c388d8a207, PKN: 1, ACK, CRYPTO, PADDING"
"11801","32.321347","10.87.1.105","103.43.90.117","TCP","1514","62209  >  443 [ACK] Seq=570 Ack=157 Win=64084 Len=1460 [TCP segment of a reassembled PDU]"
"11802","32.321347","10.87.1.105","103.43.90.117","TCP","1514","62209  >  443 [ACK] Seq=2030 Ack=157 Win=64084 Len=1460 [TCP segment of a reassembled PDU]"
"11803","32.321347","10.87.1.105","103.43.90.117","TCP","1514","62209  >  443 [ACK] Seq=3490 Ack=157 Win=64084 Len=1460 [TCP segment of a reassembled PDU]"
"11804","32.321347","10.87.1.105","103.43.90.117","TCP","1514","62209  >  443 [ACK] Seq=4950 Ack=157 Win=64084 Len=1460 [TCP segment of a reassembled PDU]"
"11805","32.321347","10.87.1.105","103.43.90.117","TCP","1514","62209  >  443 [ACK] Seq=6410 Ack=157 Win=64084 Len=1460 [TCP segment of a reassembled PDU]"
"11806","32.321347","10.87.1.105","103.43.90.117","TLSv1.2","415","Application Data"
"11807","32.322496","10.87.1.105","142.250.183.130","TCP","66","62218  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11808","32.322658","10.87.1.105","142.250.182.228","QUIC","1292","Initial, DCID=fcfe75c388d8a207, PKN: 2, ACK, PADDING"
"11809","32.323687","8.8.8.8","10.87.1.105","QUIC","68","Protected Payload (KP0)"
"11810","32.324527","142.250.192.36","10.87.1.105","QUIC","73","Protected Payload (KP0)"
"11811","32.334326","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"11812","32.340005","103.43.90.117","10.87.1.105","TCP","60","443  >  62209 [ACK] Seq=157 Ack=2030 Win=65535 Len=0"
"11813","32.340005","103.43.90.117","10.87.1.105","TCP","60","443  >  62209 [ACK] Seq=157 Ack=4950 Win=65535 Len=0"
"11814","32.340103","103.43.90.117","10.87.1.105","TCP","60","443  >  62209 [ACK] Seq=157 Ack=7870 Win=65535 Len=0"
"11815","32.340103","108.159.15.52","10.87.1.105","TCP","60","443  >  62217 [ACK] Seq=1 Ack=518 Win=98304 Len=0"
"11816","32.340103","35.213.12.39","10.87.1.105","TCP","60","443  >  62200 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"11817","32.340103","35.213.12.39","10.87.1.105","TLSv1.2","1514","Server Hello"
"11818","32.340103","108.159.15.52","10.87.1.105","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"11819","32.340103","35.213.12.39","10.87.1.105","TCP","1514","443  >  62200 [PSH, ACK] Seq=1461 Ack=518 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"11820","32.340103","108.159.15.52","10.87.1.105","TCP","1494","443  >  62217 [PSH, ACK] Seq=1441 Ack=518 Win=98304 Len=1440 [TCP segment of a reassembled PDU]"
"11821","32.340103","35.213.12.39","10.87.1.105","TCP","1230","443  >  62200 [PSH, ACK] Seq=2921 Ack=518 Win=64128 Len=1176 [TCP segment of a reassembled PDU]"
"11822","32.340103","108.159.15.52","10.87.1.105","TCP","1494","443  >  62217 [PSH, ACK] Seq=2881 Ack=518 Win=98304 Len=1440 [TCP segment of a reassembled PDU]"
"11823","32.340103","103.43.90.117","10.87.1.105","TCP","60","443  >  62211 [ACK] Seq=1 Ack=519 Win=65535 Len=0"
"11824","32.340246","10.87.1.105","35.213.12.39","TCP","54","62200  >  443 [ACK] Seq=518 Ack=4097 Win=65536 Len=0"
"11825","32.340481","10.87.1.105","108.159.15.52","TCP","54","62217  >  443 [ACK] Seq=518 Ack=4321 Win=66048 Len=0"
"11826","32.340575","103.43.90.117","10.87.1.105","TLSv1.2","210","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"11827","32.340575","35.213.12.39","10.87.1.105","TLSv1.2","948","Certificate, Server Key Exchange, Server Hello Done"
"11828","32.340575","108.159.15.52","10.87.1.105","TLSv1.3","1494","Application Data"
"11829","32.340575","108.159.15.52","10.87.1.105","TLSv1.3","288","Application Data, Application Data"
"11830","32.340575","142.250.183.130","10.87.1.105","QUIC","1292","Handshake, SCID=d10aaae89c9d5942"
"11831","32.340575","142.250.183.130","10.87.1.105","QUIC","1292","Handshake, SCID=d10aaae89c9d5942"
"11832","32.340575","142.250.183.130","10.87.1.105","QUIC","1292","Handshake, SCID=d10aaae89c9d5942"
"11833","32.340575","142.250.183.130","10.87.1.105","QUIC","222","Protected Payload (KP0)"
