"No.","Time","Source","Destination","Protocol","Length","Info"
"978","23.836915","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=4447 Ack=535 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"979","23.837266","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=5907 Ack=535 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"980","23.837266","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=7367 Ack=535 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"981","23.837302","10.87.1.138","23.53.240.211","TCP","54","64874  >  443 [ACK] Seq=535 Ack=8827 Win=65536 Len=0"
"982","23.837530","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=8827 Ack=535 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"983","23.837559","10.87.1.138","23.53.240.211","TCP","54","64874  >  443 [ACK] Seq=535 Ack=10287 Win=65536 Len=0"
"984","23.838080","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=10287 Ack=535 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"985","23.838080","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=11747 Ack=535 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"986","23.838080","23.53.240.211","10.87.1.138","TLSv1.3","1454","Application Data"
"987","23.838127","10.87.1.138","23.53.240.211","TCP","54","64874  >  443 [ACK] Seq=535 Ack=14607 Win=65536 Len=0"
"988","23.839556","52.168.117.169","10.87.1.138","TLSv1.2","525","Application Data"
"989","23.854970","10.87.1.138","23.53.240.211","TLSv1.3","214","Application Data"
"990","23.866588","52.184.216.174","10.87.1.138","TCP","60","443  >  64870 [ACK] Seq=2552 Ack=673 Win=98304 Len=0"
"991","23.890172","10.87.1.138","52.168.117.169","TCP","54","64865  >  443 [ACK] Seq=4427 Ack=6076 Win=66048 Len=0"
"992","23.901459","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=14607 Ack=695 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"993","23.901459","23.53.240.211","10.87.1.138","TLSv1.3","1249","Application Data"
"994","23.901572","10.87.1.138","23.53.240.211","TCP","54","64874  >  443 [ACK] Seq=695 Ack=17262 Win=65536 Len=0"
"995","23.929281","10.87.1.138","23.201.55.139","TLSv1.3","230","Application Data"
"996","23.950012","52.184.216.174","10.87.1.138","TLSv1.2","92","Application Data"
"997","23.953315","52.184.216.174","10.87.1.138","TLSv1.2","631","Application Data"
"998","23.953410","10.87.1.138","52.184.216.174","TCP","54","64870  >  443 [ACK] Seq=673 Ack=3167 Win=65280 Len=0"
"999","23.953890","10.87.1.138","52.184.216.174","TCP","54","64870  >  443 [FIN, ACK] Seq=673 Ack=3167 Win=65280 Len=0"
"1000","23.955955","52.184.216.174","10.87.1.138","TCP","60","443  >  64870 [ACK] Seq=3167 Ack=674 Win=98304 Len=0"
"1001","23.962415","10.87.1.138","23.58.111.48","TCP","54","64863  >  443 [FIN, ACK] Seq=671 Ack=7575 Win=65536 Len=0"
"1002","23.963861","10.87.1.138","23.58.111.48","TCP","66","64875  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1003","23.966042","23.58.111.48","10.87.1.138","TCP","60","443  >  64863 [ACK] Seq=7575 Ack=672 Win=98304 Len=0"
"1004","23.975217","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=134331 Ack=2833 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1005","23.975217","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=135791 Ack=2833 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1006","23.975342","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=2833 Ack=137251 Win=65536 Len=0"
"1007","23.975560","23.201.55.139","10.87.1.138","TLSv1.3","1427","Application Data"
"1008","23.999624","13.107.42.12","10.87.1.138","TLSv1.2","1164","Application Data"
"1009","24.007218","10.87.1.138","23.201.55.139","TLSv1.3","231","Application Data"
"1010","24.015306","23.58.111.48","10.87.1.138","TCP","66","443  >  64875 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1011","24.015444","10.87.1.138","23.58.111.48","TCP","54","64875  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"1012","24.016279","10.87.1.138","23.58.111.48","TLSv1.2","271","Client Hello"
"1013","24.020640","23.58.111.48","10.87.1.138","TCP","60","[TCP Previous segment not captured] 443  >  64863 [FIN, ACK] Seq=7606 Ack=672 Win=64128 Len=0"
"1014","24.020694","10.87.1.138","23.58.111.48","TCP","54","[TCP Dup ACK 578#1] 64863  >  443 [ACK] Seq=672 Ack=7575 Win=65536 Len=0"
"1015","24.030999","13.107.42.12","10.87.1.138","TCP","1164","[TCP Retransmission] 443  >  64873 [PSH, ACK] Seq=9386 Ack=2451 Win=98304 Len=1110"
"1016","24.031070","10.87.1.138","13.107.42.12","TCP","66","64873  >  443 [ACK] Seq=2451 Ack=10496 Win=66048 Len=0 SLE=9386 SRE=10496"
"1017","24.053561","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=138624 Ack=3010 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1018","24.053561","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=140084 Ack=3010 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1019","24.053561","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=141544 Ack=3010 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1020","24.053561","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=143004 Ack=3010 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1021","24.053657","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=3010 Ack=144464 Win=65536 Len=0"
"1022","24.054743","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=144464 Ack=3010 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1023","24.054743","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=145924 Ack=3010 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1024","24.054792","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=3010 Ack=147384 Win=65536 Len=0"
"1025","24.055953","23.201.55.139","10.87.1.138","TLSv1.3","1225","Application Data"
"1026","24.066929","23.58.111.48","10.87.1.138","TCP","60","443  >  64875 [ACK] Seq=1 Ack=218 Win=98304 Len=0"
"1027","24.067598","23.58.111.48","10.87.1.138","TLSv1.2","1514","Server Hello"
"1028","24.067598","23.58.111.48","10.87.1.138","TCP","1514","443  >  64875 [PSH, ACK] Seq=1461 Ack=218 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1029","24.067598","23.58.111.48","10.87.1.138","TLSv1.2","1230","Certificate"
"1030","24.067751","10.87.1.138","23.58.111.48","TCP","54","64875  >  443 [ACK] Seq=218 Ack=4097 Win=65536 Len=0"
"1031","24.070269","23.58.111.48","10.87.1.138","TCP","1514","443  >  64875 [PSH, ACK] Seq=4097 Ack=218 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1032","24.070347","10.87.1.138","23.58.111.48","TCP","54","64875  >  443 [ACK] Seq=218 Ack=5557 Win=65536 Len=0"
"1033","24.073157","23.58.111.48","10.87.1.138","TCP","60","443  >  64863 [RST] Seq=7575 Win=0 Len=0"
"1034","24.085272","10.87.1.138","23.201.55.139","TLSv1.3","236","Application Data"
"1035","24.116857","23.58.111.48","10.87.1.138","TLSv1.2","473","Certificate Status, Server Key Exchange, Server Hello Done"
"1036","24.119046","10.87.1.138","23.58.111.48","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1037","24.131789","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=148555 Ack=3192 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1038","24.131789","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=150015 Ack=3192 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1039","24.131789","23.201.55.139","10.87.1.138","TLSv1.3","847","Application Data"
"1040","24.131899","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=3192 Ack=152268 Win=65536 Len=0"
"1041","24.161908","10.87.1.138","23.201.55.139","TLSv1.3","232","Application Data"
"1042","24.172092","23.58.111.48","10.87.1.138","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1043","24.173979","10.87.1.138","23.58.111.48","TLSv1.2","381","Application Data"
"1044","24.199857","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1045","24.208890","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=152268 Ack=3370 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1046","24.208890","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=153728 Ack=3370 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1047","24.208890","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=155188 Ack=3370 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1048","24.208890","23.201.55.139","10.87.1.138","TLSv1.3","604","Application Data"
"1049","24.209015","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=3370 Ack=157198 Win=65536 Len=0"
"1050","24.227700","23.58.111.48","10.87.1.138","TLSv1.2","1379","Application Data"
"1051","24.244715","10.87.1.138","23.201.55.139","TLSv1.3","228","Application Data"
"1052","24.248453","20.198.119.143","10.87.1.138","TCP","356","[TCP Retransmission] 443  >  49485 [PSH, ACK] Seq=2 Ack=1 Win=65535 Len=302"
"1053","24.277014","10.87.1.138","23.58.111.48","TCP","54","64875  >  443 [ACK] Seq=671 Ack=7575 Win=65536 Len=0"
"1054","24.280035","23.58.111.48","10.87.1.138","TCP","1379","[TCP Spurious Retransmission] 443  >  64875 [PSH, ACK] Seq=6250 Ack=671 Win=98304 Len=1325"
"1055","24.280103","10.87.1.138","23.58.111.48","TCP","66","[TCP Dup ACK 1053#1] 64875  >  443 [ACK] Seq=671 Ack=7575 Win=65536 Len=0 SLE=6250 SRE=7575"
"1056","24.290735","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=157198 Ack=3544 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1057","24.290735","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=158658 Ack=3544 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1058","24.290735","23.201.55.139","10.87.1.138","TLSv1.3","84","Application Data"
"1059","24.290896","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=3544 Ack=160148 Win=65536 Len=0"
"1060","24.321575","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1061","24.322668","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1062","24.330067","10.87.1.138","23.53.240.211","TLSv1.3","221","Application Data"
"1063","24.377624","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=17262 Ack=862 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1064","24.377624","23.53.240.211","10.87.1.138","TCP","1514","443  >  64874 [PSH, ACK] Seq=18722 Ack=862 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1065","24.377624","23.53.240.211","10.87.1.138","TLSv1.3","1045","Application Data"
"1066","24.377760","10.87.1.138","23.53.240.211","TCP","54","64874  >  443 [ACK] Seq=862 Ack=21173 Win=65536 Len=0"
"1067","24.384132","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [RST, ACK] Seq=3544 Ack=160148 Win=0 Len=0"
"1068","24.384946","10.87.1.138","23.53.240.211","TCP","54","64874  >  443 [RST, ACK] Seq=862 Ack=21173 Win=0 Len=0"
"1069","24.610177","52.184.216.174","10.87.1.138","TCP","60","443  >  64870 [FIN, ACK] Seq=3167 Ack=674 Win=524800 Len=0"
"1070","24.610289","10.87.1.138","52.184.216.174","TCP","54","64870  >  443 [ACK] Seq=674 Ack=3168 Win=65280 Len=0"
"1071","24.725004","CloudNet_1a:69:a1","Broadcast","ARP","42","ARP Announcement for 10.87.1.138"
"1072","24.778773","10.87.1.138","8.8.4.4","QUIC","99","Protected Payload (KP0), DCID=e99b733f905d7d68"
"1073","24.792563","10.87.1.138","8.8.8.8","QUIC","99","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1074","24.808867","8.8.4.4","10.87.1.138","QUIC","69","Protected Payload (KP0)"
"1075","24.808867","20.198.119.143","10.87.1.138","TCP","205","[TCP Retransmission] 443  >  64754 [FIN, PSH, ACK] Seq=1 Ack=1 Win=65535 Len=151"
"1076","24.809932","8.8.4.4","10.87.1.138","QUIC","621","Protected Payload (KP0)"
"1077","24.809932","8.8.4.4","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"1078","24.810329","10.87.1.138","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=e99b733f905d7d68"
"1079","24.810941","10.87.1.138","20.198.118.190","TCP","66","64876  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1080","24.823066","8.8.8.8","10.87.1.138","QUIC","69","Protected Payload (KP0)"
"1081","24.836038","10.87.1.138","8.8.4.4","QUIC","74","Protected Payload (KP0), DCID=e99b733f905d7d68"
"1082","24.840656","20.198.118.190","10.87.1.138","TCP","66","443  >  64876 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=1 SACK_PERM"
"1083","24.840774","10.87.1.138","20.198.118.190","TCP","54","64876  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"1084","24.841364","10.87.1.138","20.198.118.190","TLSv1.2","571","Client Hello"
"1085","24.850561","10.87.1.138","8.8.8.8","QUIC","74","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1086","24.865830","8.8.4.4","10.87.1.138","QUIC","65","Protected Payload (KP0)"
"1087","24.873775","20.198.118.190","10.87.1.138","TCP","1514","443  >  64876 [PSH, ACK] Seq=1 Ack=518 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1088","24.873775","20.198.118.190","10.87.1.138","TCP","1514","443  >  64876 [PSH, ACK] Seq=1461 Ack=518 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1089","24.873775","20.198.118.190","10.87.1.138","TCP","1514","443  >  64876 [PSH, ACK] Seq=2921 Ack=518 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1090","24.873775","20.198.118.190","10.87.1.138","TCP","1514","443  >  64876 [PSH, ACK] Seq=4381 Ack=518 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1091","24.873915","10.87.1.138","20.198.118.190","TCP","54","64876  >  443 [ACK] Seq=518 Ack=5841 Win=66048 Len=0"
"1092","24.885495","8.8.8.8","10.87.1.138","QUIC","621","Protected Payload (KP0)"
"1093","24.885495","8.8.8.8","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"1094","24.886098","10.87.1.138","8.8.8.8","QUIC","77","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1095","24.887397","10.87.1.138","74.125.68.188","TCP","66","64877  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1096","24.900397","20.198.118.190","10.87.1.138","TLSv1.2","141","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1097","24.906161","10.87.1.138","20.198.118.190","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1098","24.926957","10.87.1.138","8.8.8.8","QUIC","74","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1099","24.941213","8.8.8.8","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1100","24.946937","20.198.118.190","10.87.1.138","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1101","24.948779","10.87.1.138","20.198.118.190","TLSv1.2","326","Application Data"
"1102","24.977185","74.125.68.188","10.87.1.138","TCP","66","443  >  64877 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1103","24.977376","10.87.1.138","74.125.68.188","TCP","54","64877  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"1104","24.978481","20.198.118.190","10.87.1.138","TLSv1.2","333","Application Data"
"1105","24.978597","10.87.1.138","74.125.68.188","TLSv1.3","571","Client Hello"
"1106","24.979549","10.87.1.138","20.198.118.190","TLSv1.2","207","Application Data"
"1107","25.009449","20.198.118.190","10.87.1.138","TLSv1.2","156","Application Data"
"1108","25.011026","10.87.1.138","20.198.118.190","TLSv1.2","537","Application Data"
"1109","25.027425","52.163.231.110","10.87.1.138","TCP","125","[TCP Retransmission] 443  >  64752 [PSH, ACK] Seq=1 Ack=1 Win=384 Len=71"
"1110","25.067363","74.125.68.188","10.87.1.138","TCP","60","443  >  64877 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"1111","25.068575","74.125.68.188","10.87.1.138","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"1112","25.068575","74.125.68.188","10.87.1.138","TCP","1466","443  >  64877 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"1113","25.068575","74.125.68.188","10.87.1.138","TCP","1466","443  >  64877 [ACK] Seq=2825 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"1114","25.068711","10.87.1.138","74.125.68.188","TCP","54","64877  >  443 [ACK] Seq=518 Ack=4237 Win=66304 Len=0"
"1115","25.069283","74.125.68.188","10.87.1.138","TCP","1466","443  >  64877 [PSH, ACK] Seq=4237 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"1116","25.069283","74.125.68.188","10.87.1.138","TLSv1.3","1168","Application Data"
"1117","25.069416","10.87.1.138","74.125.68.188","TCP","54","64877  >  443 [ACK] Seq=518 Ack=6763 Win=66304 Len=0"
"1118","25.070392","10.87.1.138","74.125.68.188","TLSv1.3","118","Change Cipher Spec, Application Data"
"1119","25.071193","10.87.1.138","74.125.68.188","TLSv1.3","372","Application Data"
"1120","25.126714","20.198.118.190","10.87.1.138","TCP","60","443  >  64876 [ACK] Seq=6360 Ack=1584 Win=65535 Len=0"
"1121","25.159876","74.125.68.188","10.87.1.138","TCP","60","443  >  64877 [ACK] Seq=6763 Ack=900 Win=67840 Len=0"
"1122","25.160562","74.125.68.188","10.87.1.138","TLSv1.3","589","Application Data, Application Data"
"1123","25.167289","74.125.68.188","10.87.1.138","TLSv1.3","143","Application Data"
"1124","25.167394","10.87.1.138","74.125.68.188","TCP","54","64877  >  443 [ACK] Seq=900 Ack=7387 Win=65536 Len=0"
"1125","25.168118","74.125.68.188","10.87.1.138","TLSv1.3","88","Application Data"
"1126","25.220297","10.87.1.138","74.125.68.188","TCP","54","64877  >  443 [ACK] Seq=900 Ack=7421 Win=65536 Len=0"
"1127","25.220532","20.198.119.143","10.87.1.138","TCP","356","[TCP Retransmission] 443  >  49485 [PSH, ACK] Seq=2 Ack=1 Win=65535 Len=302"
"1128","25.237233","20.198.118.190","10.87.1.138","TLSv1.2","406","Application Data"
"1129","25.238737","10.87.1.138","20.198.118.190","TLSv1.2","276","Application Data"
"1130","25.240957","20.198.118.190","10.87.1.138","TLSv1.2","205","Application Data"
"1131","25.268685","20.198.118.190","10.87.1.138","TLSv1.2","156","Application Data"
"1132","25.282533","20.198.118.190","10.87.1.138","TCP","156","[TCP Retransmission] 443  >  64876 [PSH, ACK] Seq=6712 Ack=1806 Win=65535 Len=102"
"1133","25.282626","10.87.1.138","20.198.118.190","TCP","66","64876  >  443 [ACK] Seq=1806 Ack=6814 Win=65024 Len=0 SLE=6712 SRE=6814"
"1134","25.327688","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1135","25.327705","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1136","25.344471","20.198.118.190","10.87.1.138","TCP","205","[TCP Retransmission] 443  >  64763 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=151"
"1137","25.598385","20.198.118.190","10.87.1.138","TCP","205","[TCP Retransmission] 443  >  64763 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=151"
"1138","25.749800","20.198.119.143","10.87.1.138","TCP","205","[TCP Retransmission] 443  >  64753 [FIN, PSH, ACK] Seq=1 Ack=1 Win=65535 Len=151"
"1139","25.753720","10.87.1.138","8.8.8.8","DNS","70","Standard query 0xbc67 A dns.google"
"1140","25.754272","10.87.1.138","8.8.8.8","DNS","70","Standard query 0xfc68 HTTPS dns.google"
"1141","25.759047","8.8.8.8","10.87.1.138","DNS","102","Standard query response 0xbc67 A dns.google A 8.8.4.4 A 8.8.8.8"
"1142","25.765452","10.87.1.138","8.8.4.4","TCP","66","64878  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1143","25.795197","8.8.4.4","10.87.1.138","TCP","66","443  >  64878 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1144","25.795374","10.87.1.138","8.8.4.4","TCP","54","64878  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"1145","25.795962","10.87.1.138","8.8.4.4","TLSv1.3","813","Client Hello"
"1146","25.801385","8.8.8.8","10.87.1.138","DNS","70","Standard query response 0xfc68 HTTPS dns.google"
"1147","25.825318","8.8.4.4","10.87.1.138","TCP","60","443  >  64878 [ACK] Seq=1 Ack=760 Win=67072 Len=0"
"1148","25.886360","8.8.4.4","10.87.1.138","TLSv1.3","425","Server Hello, Change Cipher Spec, Application Data"
"1149","25.887282","10.87.1.138","8.8.4.4","TLSv1.3","128","Change Cipher Spec, Application Data"
"1150","25.887665","10.87.1.138","8.8.4.4","TLSv1.3","152","Application Data"
"1151","25.887939","10.87.1.138","8.8.4.4","TLSv1.3","283","Application Data"
"1152","25.888082","10.87.1.138","8.8.4.4","TLSv1.3","243","Application Data"
"1153","25.917622","8.8.4.4","10.87.1.138","TCP","60","443  >  64878 [ACK] Seq=372 Ack=834 Win=67072 Len=0"
"1154","25.917622","8.8.4.4","10.87.1.138","TCP","60","443  >  64878 [ACK] Seq=372 Ack=932 Win=67072 Len=0"
"1155","25.917622","8.8.4.4","10.87.1.138","TCP","60","443  >  64878 [ACK] Seq=372 Ack=1161 Win=68608 Len=0"
"1156","25.917622","8.8.4.4","10.87.1.138","TCP","60","443  >  64878 [ACK] Seq=372 Ack=1350 Win=70144 Len=0"
"1157","25.918761","8.8.4.4","10.87.1.138","TLSv1.3","1002","Application Data, Application Data"
"1158","25.918761","8.8.4.4","10.87.1.138","TLSv1.3","85","Application Data"
"1159","25.918876","10.87.1.138","8.8.4.4","TCP","54","64878  >  443 [ACK] Seq=1350 Ack=1351 Win=64768 Len=0"
"1160","25.919300","10.87.1.138","8.8.4.4","TLSv1.3","85","Application Data"
"1161","25.927471","8.8.4.4","10.87.1.138","TLSv1.3","341","Application Data"
"1162","25.927471","8.8.4.4","10.87.1.138","TLSv1.3","553","Application Data"
"1163","25.927471","8.8.4.4","10.87.1.138","TLSv1.3","85","Application Data"
"1164","25.927471","8.8.4.4","10.87.1.138","TLSv1.3","93","Application Data"
"1165","25.927471","8.8.4.4","10.87.1.138","TLSv1.3","137","Application Data"
"1166","25.927471","8.8.4.4","10.87.1.138","TLSv1.3","553","Application Data"
"1167","25.927471","8.8.4.4","10.87.1.138","TLSv1.3","85","Application Data"
"1168","25.927663","10.87.1.138","8.8.4.4","TCP","54","64878  >  443 [ACK] Seq=1381 Ack=2820 Win=66304 Len=0"
"1169","25.929459","10.87.1.138","13.76.158.225","TCP","66","64879  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1170","25.929691","10.87.1.138","8.8.4.4","TLSv1.3","93","Application Data"
"1171","25.954943","8.8.4.4","10.87.1.138","TCP","60","443  >  64878 [ACK] Seq=2820 Ack=1381 Win=70144 Len=0"
"1172","25.959284","8.8.4.4","10.87.1.138","TCP","60","443  >  64878 [ACK] Seq=2820 Ack=1420 Win=70144 Len=0"
"1173","25.973768","20.198.118.190","10.87.1.138","TCP","205","[TCP Retransmission] 443  >  64763 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=151"
"1174","25.998851","13.76.158.225","10.87.1.138","TCP","66","443  >  64879 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1175","25.999034","10.87.1.138","13.76.158.225","TCP","54","64879  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"1176","25.999784","10.87.1.138","13.76.158.225","TLSv1.2","571","Client Hello"
"1177","26.000326","52.205.12.124","10.87.1.138","TLSv1.2","100","Application Data"
"1178","26.000326","52.205.12.124","10.87.1.138","TLSv1.2","85","Encrypted Alert"
"1179","26.000326","52.205.12.124","10.87.1.138","TCP","60","443  >  64827 [FIN, ACK] Seq=78 Ack=2 Win=384 Len=0"
"1180","26.005040","52.205.12.124","10.87.1.138","TCP","131","[TCP Retransmission] 443  >  64827 [FIN, PSH, ACK] Seq=1 Ack=2 Win=384 Len=77"
"1181","26.070953","13.76.158.225","10.87.1.138","TCP","1514","443  >  64879 [PSH, ACK] Seq=1 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1182","26.070953","13.76.158.225","10.87.1.138","TCP","1514","443  >  64879 [PSH, ACK] Seq=1461 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1183","26.070953","13.76.158.225","10.87.1.138","TCP","1514","443  >  64879 [PSH, ACK] Seq=2921 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1184","26.071099","10.87.1.138","13.76.158.225","TCP","54","64879  >  443 [ACK] Seq=518 Ack=4381 Win=66048 Len=0"
"1185","26.071450","13.76.158.225","10.87.1.138","TCP","1514","443  >  64879 [PSH, ACK] Seq=4381 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"1186","26.071450","13.76.158.225","10.87.1.138","TLSv1.2","222","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1187","26.071598","10.87.1.138","13.76.158.225","TCP","54","64879  >  443 [ACK] Seq=518 Ack=6009 Win=66048 Len=0"
"1188","26.080171","10.87.1.138","13.76.158.225","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1189","26.080547","10.87.1.138","13.76.158.225","TLSv1.2","159","Application Data"
"1190","26.081076","10.87.1.138","13.76.158.225","TLSv1.2","1165","Application Data"
"1191","26.081107","10.87.1.138","13.76.158.225","TLSv1.2","582","Application Data"
"1192","26.082884","13.76.158.225","10.87.1.138","TCP","60","443  >  64879 [ACK] Seq=6009 Ack=781 Win=98048 Len=0"
"1193","26.082884","13.76.158.225","10.87.1.138","TCP","60","443  >  64879 [ACK] Seq=6009 Ack=2420 Win=96512 Len=0"
